EVENT_ID,TIMESTAMP,SECTOR,SOURCE_ASSET,PROCESS_NAME,FILE_ACTIVITY,CURRENT_ATTACK_STAGE,LABEL
N-03-00011,2026-01-12T23:58:46,Telecom,S03-MGMT01,python,2,Normal,Normal
N-03-00012,2026-01-15T02:19:48,Telecom,S03-MGMT01,python,2,Normal,Normal
N-03-00013,2026-01-20T21:44:05,Telecom,S03-WS01,python,11,Normal,Normal
N-03-00014,2026-01-07T16:59:43,Telecom,S03-VPN01,python,13,Normal,Normal
N-03-00015,2026-01-09T05:48:37,Telecom,S03-APP01,java,5,Normal,Normal
N-03-00016,2026-01-14T23:10:36,Telecom,S03-MGMT01,java,13,Normal,Normal
N-03-00017,2026-01-06T16:13:39,Telecom,S03-VPN01,python,8,Normal,Normal
N-03-00018,2026-01-21T03:11:06,Telecom,S03-APP01,powershell,4,Normal,Normal
N-03-00019,2026-01-07T16:14:15,Telecom,S03-DB01,powershell,0,Normal,Normal
N-03-00020,2026-01-17T11:27:16,Telecom,S03-GW01,java,18,Normal,Normal
N-03-00021,2026-01-01T20:43:49,Telecom,S03-DB01,nginx,13,Normal,Normal
N-03-00022,2026-01-20T15:46:01,Telecom,S03-MON01,python,16,Normal,Normal
N-03-00023,2026-01-18T02:00:31,Telecom,S03-BKP01,svchost,11,Normal,Normal
N-03-00024,2026-01-19T08:35:48,Telecom,S03-DB01,java,18,Normal,Normal
N-03-00025,2026-01-04T02:38:13,Telecom,S03-CTRL01,python,4,Normal,Normal
N-03-00026,2026-01-04T15:34:37,Telecom,S03-APP01,python,10,Normal,Normal
N-03-00027,2026-01-08T12:33:40,Telecom,S03-BKP01,nginx,9,Normal,Normal
N-03-00028,2026-01-05T23:35:45,Telecom,S03-CTRL01,svchost,15,Normal,Normal
N-03-00029,2026-01-20T23:51:35,Telecom,S03-BKP01,powershell,5,Normal,Normal
N-03-00030,2026-01-04T02:22:35,Telecom,S03-APP01,powershell,12,Normal,Normal
N-03-00031,2026-01-02T15:16:08,Telecom,S03-GW01,python,2,Normal,Normal
N-03-00032,2026-01-08T13:22:39,Telecom,S03-APP01,java,3,Normal,Normal
N-03-00033,2026-01-20T02:53:04,Telecom,S03-GW01,python,2,Normal,Normal
N-03-00034,2026-01-01T10:40:04,Telecom,S03-CTRL01,python,17,Normal,Normal
N-03-00035,2026-01-18T01:51:53,Telecom,S03-GW01,svchost,3,Normal,Normal
N-03-00036,2026-01-02T03:23:56,Telecom,S03-MON01,powershell,2,Normal,Normal
N-03-00037,2026-01-14T05:41:40,Telecom,S03-DB01,nginx,0,Normal,Normal
N-03-00038,2026-01-08T02:59:06,Telecom,S03-GW01,powershell,20,Normal,Normal
N-03-00039,2026-01-12T23:00:45,Telecom,S03-MGMT01,python,16,Normal,Normal
N-03-00040,2026-01-10T13:42:47,Telecom,S03-VPN01,svchost,20,Normal,Normal
N-03-00041,2026-01-16T15:53:40,Telecom,S03-AUTH01,nginx,7,Normal,Normal
N-03-00042,2026-01-06T12:14:18,Telecom,S03-BKP01,powershell,0,Normal,Normal
N-03-00043,2026-01-02T11:09:09,Telecom,S03-VPN01,nginx,1,Normal,Normal
N-03-00044,2026-01-14T04:50:33,Telecom,S03-CTRL01,nginx,15,Normal,Normal
N-03-00045,2026-01-01T14:57:10,Telecom,S03-GW01,nginx,15,Normal,Normal
N-03-00046,2026-01-16T18:48:02,Telecom,S03-MGMT01,nginx,17,Normal,Normal
N-03-00047,2026-01-16T03:55:42,Telecom,S03-AUTH01,nginx,17,Normal,Normal
N-03-00048,2026-01-02T15:39:47,Telecom,S03-WS01,powershell,3,Normal,Normal
N-03-00049,2026-01-13T08:44:43,Telecom,S03-WS01,java,19,Normal,Normal
N-03-00050,2026-01-05T18:21:00,Telecom,S03-GW01,nginx,18,Normal,Normal
N-03-00051,2026-01-08T19:20:00,Telecom,S03-APP01,svchost,13,Normal,Normal
N-03-00052,2026-01-13T21:37:41,Telecom,S03-MON01,svchost,6,Normal,Normal
N-03-00053,2026-01-06T12:42:31,Telecom,S03-AUTH01,svchost,16,Normal,Normal
N-03-00054,2026-01-14T11:16:49,Telecom,S03-DB01,svchost,7,Normal,Normal
N-03-00055,2026-01-17T22:04:42,Telecom,S03-MON01,svchost,17,Normal,Normal
N-03-00056,2026-01-04T03:54:04,Telecom,S03-AUTH01,powershell,14,Normal,Normal
N-03-00057,2026-01-16T04:01:06,Telecom,S03-DB01,python,11,Normal,Normal
N-03-00058,2026-01-18T01:50:56,Telecom,S03-MON01,python,16,Normal,Normal
N-03-00059,2026-01-02T19:49:29,Telecom,S03-AUTH01,java,16,Normal,Normal
N-03-00060,2026-01-09T01:20:00,Telecom,S03-GW01,python,3,Normal,Normal
N-03-00061,2026-01-17T21:37:30,Telecom,S03-DB01,nginx,13,Normal,Normal
N-03-00062,2026-01-06T21:26:32,Telecom,S03-GW01,nginx,7,Normal,Normal
N-03-00063,2026-01-10T19:58:30,Telecom,S03-CTRL01,powershell,7,Normal,Normal
N-03-00064,2026-01-06T21:50:52,Telecom,S03-CTRL01,java,1,Normal,Normal
N-03-00065,2026-01-13T21:45:01,Telecom,S03-BKP01,python,6,Normal,Normal
N-03-00066,2026-01-07T19:37:35,Telecom,S03-BKP01,svchost,6,Normal,Normal
N-03-00067,2026-01-15T21:51:04,Telecom,S03-CTRL01,svchost,11,Normal,Normal
N-03-00068,2026-01-20T22:01:32,Telecom,S03-BKP01,python,6,Normal,Normal
N-03-00069,2026-01-08T10:25:34,Telecom,S03-MON01,python,5,Normal,Normal
N-03-00070,2026-01-19T07:09:37,Telecom,S03-CTRL01,powershell,6,Normal,Normal
N-03-00071,2026-01-03T09:10:40,Telecom,S03-MON01,python,6,Normal,Normal
N-03-00072,2026-01-16T18:30:05,Telecom,S03-CTRL01,powershell,15,Normal,Normal
N-03-00073,2026-01-09T22:27:13,Telecom,S03-WS01,powershell,3,Normal,Normal
N-03-00074,2026-01-01T11:37:49,Telecom,S03-GW01,powershell,12,Normal,Normal
N-03-00075,2026-01-17T07:35:37,Telecom,S03-CTRL01,java,13,Normal,Normal
N-03-00076,2026-01-05T18:08:15,Telecom,S03-GW01,nginx,6,Normal,Normal
N-03-00077,2026-01-08T07:00:33,Telecom,S03-BKP01,powershell,9,Normal,Normal
N-03-00078,2026-01-16T22:55:10,Telecom,S03-DB01,svchost,20,Normal,Normal
N-03-00079,2026-01-09T06:18:28,Telecom,S03-DB01,python,20,Normal,Normal
N-03-00080,2026-01-17T16:57:08,Telecom,S03-DB01,nginx,5,Normal,Normal
N-03-00081,2026-01-08T02:49:13,Telecom,S03-VPN01,python,19,Normal,Normal
N-03-00082,2026-01-15T01:03:55,Telecom,S03-CTRL01,svchost,8,Normal,Normal
N-03-00083,2026-01-02T13:06:28,Telecom,S03-AUTH01,nginx,14,Normal,Normal
N-03-00084,2026-01-21T04:16:39,Telecom,S03-MGMT01,powershell,17,Normal,Normal
N-03-00085,2026-01-11T18:42:00,Telecom,S03-MON01,java,2,Normal,Normal
N-03-00086,2026-01-02T20:37:33,Telecom,S03-MON01,java,13,Normal,Normal
N-03-00087,2026-01-16T22:00:52,Telecom,S03-AUTH01,powershell,7,Normal,Normal
N-03-00088,2026-01-07T20:53:06,Telecom,S03-WS01,svchost,10,Normal,Normal
N-03-00089,2026-01-15T17:41:22,Telecom,S03-GW01,powershell,20,Normal,Normal
N-03-00090,2026-01-13T00:43:44,Telecom,S03-MON01,python,9,Normal,Normal
N-03-00091,2026-01-03T11:09:35,Telecom,S03-AUTH01,powershell,2,Normal,Normal
N-03-00092,2026-01-16T13:01:11,Telecom,S03-MON01,java,13,Normal,Normal
N-03-00093,2026-01-16T16:34:03,Telecom,S03-WS01,svchost,4,Normal,Normal
N-03-00094,2026-01-19T16:14:47,Telecom,S03-VPN01,python,2,Normal,Normal
N-03-00095,2026-01-01T18:04:23,Telecom,S03-VPN01,svchost,3,Normal,Normal
N-03-00096,2026-01-18T21:13:37,Telecom,S03-APP01,nginx,10,Normal,Normal
N-03-00097,2026-01-02T17:24:37,Telecom,S03-WS01,python,5,Normal,Normal
N-03-00098,2026-01-01T21:42:57,Telecom,S03-BKP01,java,7,Normal,Normal
N-03-00099,2026-01-15T00:58:37,Telecom,S03-CTRL01,java,16,Normal,Normal
N-03-00100,2026-01-13T03:07:12,Telecom,S03-DB01,svchost,20,Normal,Normal
N-03-00101,2026-01-06T02:15:58,Telecom,S03-MON01,python,1,Normal,Normal
N-03-00102,2026-01-06T01:40:37,Telecom,S03-MON01,nginx,17,Normal,Normal
N-03-00103,2026-01-04T01:58:04,Telecom,S03-CTRL01,nginx,0,Normal,Normal
N-03-00104,2026-01-09T05:16:11,Telecom,S03-MON01,nginx,10,Normal,Normal
N-03-00105,2026-01-02T16:26:53,Telecom,S03-AUTH01,java,9,Normal,Normal
N-03-00106,2026-01-07T17:20:30,Telecom,S03-BKP01,nginx,14,Normal,Normal
N-03-00107,2026-01-12T19:07:42,Telecom,S03-AUTH01,svchost,11,Normal,Normal
N-03-00108,2026-01-06T11:01:51,Telecom,S03-MON01,powershell,5,Normal,Normal
N-03-00109,2026-01-13T13:50:00,Telecom,S03-DB01,powershell,14,Normal,Normal
N-03-00110,2026-01-19T19:42:45,Telecom,S03-MGMT01,nginx,15,Normal,Normal
N-03-00111,2026-01-06T10:56:43,Telecom,S03-AUTH01,java,1,Normal,Normal
N-03-00112,2026-01-16T20:08:53,Telecom,S03-BKP01,nginx,10,Normal,Normal
N-03-00113,2026-01-12T08:19:12,Telecom,S03-AUTH01,java,11,Normal,Normal
N-03-00114,2026-01-11T01:35:35,Telecom,S03-CTRL01,svchost,1,Normal,Normal
N-03-00115,2026-01-16T12:51:41,Telecom,S03-DB01,nginx,20,Normal,Normal
N-03-00116,2026-01-12T12:19:09,Telecom,S03-WS01,svchost,5,Normal,Normal
N-03-00117,2026-01-03T07:33:20,Telecom,S03-VPN01,java,10,Normal,Normal
N-03-00118,2026-01-02T17:26:44,Telecom,S03-BKP01,powershell,7,Normal,Normal
N-03-00119,2026-01-07T20:13:31,Telecom,S03-GW01,python,1,Normal,Normal
N-03-00120,2026-01-09T06:17:16,Telecom,S03-VPN01,powershell,0,Normal,Normal
N-03-00121,2026-01-15T12:10:28,Telecom,S03-WS01,java,2,Normal,Normal
N-03-00122,2026-01-02T23:24:29,Telecom,S03-MON01,nginx,15,Normal,Normal
N-03-00123,2026-01-08T10:36:34,Telecom,S03-BKP01,java,8,Normal,Normal
N-03-00124,2026-01-07T20:42:52,Telecom,S03-MGMT01,powershell,3,Normal,Normal
N-03-00125,2026-01-02T01:48:41,Telecom,S03-APP01,svchost,2,Normal,Normal
N-03-00126,2026-01-12T11:31:44,Telecom,S03-AUTH01,python,5,Normal,Normal
N-03-00127,2026-01-20T22:53:25,Telecom,S03-AUTH01,python,14,Normal,Normal
N-03-00128,2026-01-01T15:47:59,Telecom,S03-AUTH01,nginx,0,Normal,Normal
N-03-00129,2026-01-11T17:04:34,Telecom,S03-MGMT01,java,5,Normal,Normal
N-03-00130,2026-01-09T22:41:41,Telecom,S03-DB01,python,9,Normal,Normal
N-03-00131,2026-01-10T15:18:13,Telecom,S03-AUTH01,java,7,Normal,Normal
N-03-00132,2026-01-20T15:45:33,Telecom,S03-MGMT01,java,0,Normal,Normal
N-03-00133,2026-01-03T07:07:17,Telecom,S03-AUTH01,python,2,Normal,Normal
N-03-00134,2026-01-15T08:24:07,Telecom,S03-APP01,python,12,Normal,Normal
N-03-00135,2026-01-20T10:54:01,Telecom,S03-MGMT01,java,19,Normal,Normal
N-03-00136,2026-01-09T03:47:52,Telecom,S03-AUTH01,java,9,Normal,Normal
N-03-00137,2026-01-19T04:33:30,Telecom,S03-CTRL01,java,9,Normal,Normal
N-03-00138,2026-01-12T08:32:18,Telecom,S03-VPN01,nginx,16,Normal,Normal
N-03-00139,2026-01-18T23:11:08,Telecom,S03-GW01,powershell,14,Normal,Normal
N-03-00140,2026-01-09T05:31:08,Telecom,S03-MGMT01,java,1,Normal,Normal
N-03-00141,2026-01-05T07:59:21,Telecom,S03-GW01,powershell,11,Normal,Normal
N-03-00142,2026-01-16T11:55:47,Telecom,S03-GW01,powershell,10,Normal,Normal
N-03-00143,2026-01-05T01:18:11,Telecom,S03-CTRL01,svchost,14,Normal,Normal
N-03-00144,2026-01-19T22:41:12,Telecom,S03-MON01,powershell,15,Normal,Normal
N-03-00145,2026-01-13T11:12:37,Telecom,S03-BKP01,nginx,19,Normal,Normal
N-03-00146,2026-01-05T00:46:46,Telecom,S03-BKP01,java,20,Normal,Normal
N-03-00147,2026-01-08T23:30:39,Telecom,S03-VPN01,python,7,Normal,Normal
N-03-00148,2026-01-03T19:35:10,Telecom,S03-MGMT01,java,14,Normal,Normal
N-03-00149,2026-01-08T21:49:06,Telecom,S03-WS01,nginx,1,Normal,Normal
N-03-00150,2026-01-19T02:37:40,Telecom,S03-BKP01,svchost,20,Normal,Normal
N-03-00151,2026-01-16T10:36:31,Telecom,S03-AUTH01,nginx,8,Normal,Normal
N-03-00152,2026-01-09T14:36:10,Telecom,S03-WS01,nginx,0,Normal,Normal
N-03-00153,2026-01-16T06:16:33,Telecom,S03-WS01,powershell,12,Normal,Normal
N-03-00154,2026-01-09T18:24:37,Telecom,S03-DB01,svchost,19,Normal,Normal
N-03-00155,2026-01-15T15:52:24,Telecom,S03-AUTH01,python,19,Normal,Normal
N-03-00156,2026-01-08T16:26:34,Telecom,S03-GW01,nginx,13,Normal,Normal
N-03-00157,2026-01-20T09:43:54,Telecom,S03-CTRL01,python,13,Normal,Normal
N-03-00158,2026-01-01T09:04:45,Telecom,S03-APP01,java,4,Normal,Normal
N-03-00159,2026-01-15T01:38:10,Telecom,S03-MON01,svchost,13,Normal,Normal
N-03-00160,2026-01-18T02:14:44,Telecom,S03-AUTH01,java,0,Normal,Normal
N-03-00161,2026-01-14T22:16:03,Telecom,S03-MON01,svchost,5,Normal,Normal
N-03-00162,2026-01-07T23:11:20,Telecom,S03-CTRL01,java,5,Normal,Normal
N-03-00163,2026-01-13T09:29:54,Telecom,S03-AUTH01,nginx,8,Normal,Normal
N-03-00164,2026-01-05T05:48:19,Telecom,S03-WS01,python,6,Normal,Normal
N-03-00165,2026-01-07T16:00:07,Telecom,S03-DB01,powershell,10,Normal,Normal
N-03-00166,2026-01-09T13:22:36,Telecom,S03-VPN01,python,9,Normal,Normal
N-03-00167,2026-01-10T07:04:43,Telecom,S03-VPN01,java,14,Normal,Normal
N-03-00168,2026-01-08T21:49:52,Telecom,S03-GW01,python,0,Normal,Normal
N-03-00169,2026-01-02T10:57:47,Telecom,S03-CTRL01,java,4,Normal,Normal
N-03-00170,2026-01-08T01:04:14,Telecom,S03-BKP01,powershell,7,Normal,Normal
N-03-00171,2026-01-05T01:18:23,Telecom,S03-APP01,nginx,14,Normal,Normal
N-03-00172,2026-01-18T01:09:02,Telecom,S03-VPN01,nginx,0,Normal,Normal
N-03-00173,2026-01-14T15:02:04,Telecom,S03-WS01,powershell,1,Normal,Normal
N-03-00174,2026-01-04T07:02:04,Telecom,S03-WS01,svchost,13,Normal,Normal
N-03-00175,2026-01-11T10:57:51,Telecom,S03-GW01,nginx,4,Normal,Normal
N-03-00176,2026-01-19T01:07:14,Telecom,S03-APP01,svchost,3,Normal,Normal
N-03-00177,2026-01-01T13:41:40,Telecom,S03-BKP01,nginx,17,Normal,Normal
N-03-00178,2026-01-19T20:22:46,Telecom,S03-WS01,python,20,Normal,Normal
N-03-00179,2026-01-19T03:09:04,Telecom,S03-CTRL01,powershell,18,Normal,Normal
N-03-00180,2026-01-19T13:11:22,Telecom,S03-WS01,nginx,2,Normal,Normal
N-03-00181,2026-01-02T22:16:49,Telecom,S03-GW01,svchost,0,Normal,Normal
N-03-00182,2026-01-07T01:19:03,Telecom,S03-VPN01,nginx,12,Normal,Normal
N-03-00183,2026-01-03T04:58:28,Telecom,S03-AUTH01,nginx,7,Normal,Normal
N-03-00184,2026-01-18T05:23:36,Telecom,S03-CTRL01,svchost,0,Normal,Normal
N-03-00185,2026-01-01T18:48:33,Telecom,S03-MGMT01,nginx,18,Normal,Normal
N-03-00186,2026-01-18T23:09:04,Telecom,S03-CTRL01,python,3,Normal,Normal
N-03-00187,2026-01-06T02:57:26,Telecom,S03-WS01,nginx,1,Normal,Normal
N-03-00188,2026-01-20T02:57:31,Telecom,S03-WS01,svchost,15,Normal,Normal
N-03-00189,2026-01-11T02:28:28,Telecom,S03-WS01,nginx,5,Normal,Normal
N-03-00190,2026-01-13T18:01:02,Telecom,S03-GW01,python,19,Normal,Normal
N-03-00191,2026-01-09T05:46:31,Telecom,S03-GW01,powershell,12,Normal,Normal
N-03-00192,2026-01-16T01:16:09,Telecom,S03-APP01,powershell,18,Normal,Normal
N-03-00193,2026-01-17T10:16:33,Telecom,S03-AUTH01,java,17,Normal,Normal
N-03-00194,2026-01-11T08:47:26,Telecom,S03-WS01,python,9,Normal,Normal
N-03-00195,2026-01-18T11:39:13,Telecom,S03-MON01,nginx,10,Normal,Normal
N-03-00196,2026-01-03T20:49:48,Telecom,S03-APP01,python,4,Normal,Normal
N-03-00197,2026-01-14T00:04:52,Telecom,S03-CTRL01,nginx,8,Normal,Normal
N-03-00198,2026-01-10T05:42:02,Telecom,S03-WS01,python,15,Normal,Normal
N-03-00199,2026-01-01T20:29:04,Telecom,S03-VPN01,svchost,17,Normal,Normal
N-03-00200,2026-01-08T06:11:41,Telecom,S03-VPN01,svchost,14,Normal,Normal
N-03-00201,2026-01-01T08:19:02,Telecom,S03-MGMT01,svchost,8,Normal,Normal
N-03-00202,2026-01-18T17:30:53,Telecom,S03-APP01,nginx,14,Normal,Normal
N-03-00203,2026-01-17T03:46:28,Telecom,S03-VPN01,nginx,1,Normal,Normal
N-03-00204,2026-01-08T18:48:26,Telecom,S03-GW01,powershell,15,Normal,Normal
N-03-00205,2026-01-09T04:10:07,Telecom,S03-APP01,svchost,5,Normal,Normal
N-03-00206,2026-01-18T15:57:16,Telecom,S03-MON01,java,1,Normal,Normal
N-03-00207,2026-01-11T07:13:02,Telecom,S03-CTRL01,java,16,Normal,Normal
N-03-00208,2026-01-17T18:41:09,Telecom,S03-VPN01,powershell,8,Normal,Normal
N-03-00209,2026-01-02T17:08:09,Telecom,S03-AUTH01,powershell,14,Normal,Normal
N-03-00210,2026-01-03T20:51:22,Telecom,S03-MON01,python,15,Normal,Normal
N-03-00211,2026-01-07T23:20:01,Telecom,S03-DB01,java,9,Normal,Normal
N-03-00212,2026-01-04T04:47:16,Telecom,S03-MON01,powershell,5,Normal,Normal
N-03-00213,2026-01-04T18:38:38,Telecom,S03-DB01,python,5,Normal,Normal
N-03-00214,2026-01-14T00:23:07,Telecom,S03-AUTH01,java,17,Normal,Normal
N-03-00215,2026-01-10T10:35:56,Telecom,S03-DB01,svchost,10,Normal,Normal
N-03-00216,2026-01-07T23:35:37,Telecom,S03-CTRL01,java,1,Normal,Normal
N-03-00217,2026-01-19T13:47:59,Telecom,S03-APP01,python,16,Normal,Normal
N-03-00218,2026-01-16T09:22:25,Telecom,S03-APP01,java,2,Normal,Normal
N-03-00219,2026-01-07T09:27:28,Telecom,S03-APP01,python,4,Normal,Normal
N-03-00220,2026-01-05T16:50:37,Telecom,S03-CTRL01,java,1,Normal,Normal
N-03-00221,2026-01-01T11:20:55,Telecom,S03-WS01,nginx,3,Normal,Normal
N-03-00222,2026-01-14T09:39:21,Telecom,S03-MGMT01,svchost,10,Normal,Normal
N-03-00223,2026-01-01T17:52:58,Telecom,S03-CTRL01,svchost,0,Normal,Normal
N-03-00224,2026-01-07T23:27:13,Telecom,S03-CTRL01,powershell,7,Normal,Normal
N-03-00225,2026-01-11T03:57:47,Telecom,S03-AUTH01,nginx,10,Normal,Normal
N-03-00226,2026-01-03T14:28:05,Telecom,S03-MON01,java,2,Normal,Normal
N-03-00227,2026-01-16T17:25:32,Telecom,S03-VPN01,python,17,Normal,Normal
N-03-00228,2026-01-12T05:11:01,Telecom,S03-GW01,svchost,17,Normal,Normal
N-03-00229,2026-01-07T03:59:01,Telecom,S03-APP01,powershell,9,Normal,Normal
N-03-00230,2026-01-16T20:28:12,Telecom,S03-APP01,powershell,3,Normal,Normal
N-03-00231,2026-01-11T11:16:03,Telecom,S03-AUTH01,java,5,Normal,Normal
N-03-00232,2026-01-14T23:05:25,Telecom,S03-WS01,java,7,Normal,Normal
N-03-00233,2026-01-10T21:14:29,Telecom,S03-GW01,powershell,9,Normal,Normal
N-03-00234,2026-01-05T07:41:51,Telecom,S03-BKP01,nginx,13,Normal,Normal
N-03-00235,2026-01-10T08:57:09,Telecom,S03-VPN01,python,16,Normal,Normal
N-03-00236,2026-01-09T01:27:21,Telecom,S03-APP01,java,8,Normal,Normal
N-03-00237,2026-01-15T23:13:42,Telecom,S03-VPN01,powershell,20,Normal,Normal
N-03-00238,2026-01-13T01:38:48,Telecom,S03-MGMT01,nginx,6,Normal,Normal
N-03-00239,2026-01-10T23:43:19,Telecom,S03-APP01,java,13,Normal,Normal
N-03-00240,2026-01-14T03:40:29,Telecom,S03-GW01,svchost,9,Normal,Normal
N-03-00241,2026-01-11T14:41:10,Telecom,S03-CTRL01,java,4,Normal,Normal
N-03-00242,2026-01-02T20:04:09,Telecom,S03-GW01,nginx,13,Normal,Normal
N-03-00243,2026-01-10T13:47:47,Telecom,S03-APP01,java,18,Normal,Normal
N-03-00244,2026-01-12T14:10:07,Telecom,S03-GW01,java,14,Normal,Normal
N-03-00245,2026-01-11T20:08:41,Telecom,S03-APP01,svchost,8,Normal,Normal
N-03-00246,2026-01-05T04:50:17,Telecom,S03-VPN01,java,15,Normal,Normal
N-03-00247,2026-01-08T01:34:52,Telecom,S03-MON01,powershell,9,Normal,Normal
N-03-00248,2026-01-19T08:04:21,Telecom,S03-APP01,nginx,2,Normal,Normal
N-03-00249,2026-01-03T16:43:49,Telecom,S03-MON01,powershell,10,Normal,Normal
N-03-00250,2026-01-20T16:54:53,Telecom,S03-AUTH01,java,0,Normal,Normal
N-03-00251,2026-01-02T12:00:17,Telecom,S03-AUTH01,java,14,Normal,Normal
N-03-00252,2026-01-02T02:19:03,Telecom,S03-AUTH01,powershell,17,Normal,Normal
N-03-00253,2026-01-07T12:50:42,Telecom,S03-VPN01,nginx,9,Normal,Normal
N-03-00254,2026-01-04T14:31:15,Telecom,S03-GW01,java,2,Normal,Normal
N-03-00255,2026-01-07T11:43:57,Telecom,S03-WS01,powershell,16,Normal,Normal
N-03-00256,2026-01-18T00:47:25,Telecom,S03-CTRL01,java,1,Normal,Normal
N-03-00257,2026-01-16T23:12:59,Telecom,S03-MGMT01,java,8,Normal,Normal
N-03-00258,2026-01-16T20:03:39,Telecom,S03-WS01,python,18,Normal,Normal
N-03-00259,2026-01-04T08:14:07,Telecom,S03-MON01,nginx,18,Normal,Normal
N-03-00260,2026-01-05T20:21:31,Telecom,S03-GW01,powershell,12,Normal,Normal
N-03-00261,2026-01-13T13:26:48,Telecom,S03-GW01,nginx,15,Normal,Normal
N-03-00262,2026-01-03T22:17:11,Telecom,S03-VPN01,powershell,15,Normal,Normal
N-03-00263,2026-01-12T11:34:25,Telecom,S03-BKP01,nginx,16,Normal,Normal
N-03-00264,2026-01-12T01:43:32,Telecom,S03-DB01,nginx,0,Normal,Normal
N-03-00265,2026-01-19T19:13:09,Telecom,S03-GW01,java,3,Normal,Normal
N-03-00266,2026-01-07T21:39:28,Telecom,S03-DB01,python,7,Normal,Normal
N-03-00267,2026-01-17T23:12:36,Telecom,S03-DB01,python,0,Normal,Normal
N-03-00268,2026-01-14T02:32:46,Telecom,S03-CTRL01,java,12,Normal,Normal
N-03-00269,2026-01-19T11:24:08,Telecom,S03-MON01,java,18,Normal,Normal
N-03-00270,2026-01-09T13:25:06,Telecom,S03-MON01,nginx,10,Normal,Normal
N-03-00271,2026-01-20T12:50:09,Telecom,S03-MON01,nginx,17,Normal,Normal
N-03-00272,2026-01-08T20:00:59,Telecom,S03-WS01,python,14,Normal,Normal
N-03-00273,2026-01-18T04:29:11,Telecom,S03-BKP01,nginx,13,Normal,Normal
N-03-00274,2026-01-05T19:52:07,Telecom,S03-AUTH01,powershell,14,Normal,Normal
N-03-00275,2026-01-11T15:46:20,Telecom,S03-DB01,powershell,2,Normal,Normal
N-03-00276,2026-01-16T03:05:27,Telecom,S03-DB01,powershell,8,Normal,Normal
N-03-00277,2026-01-15T20:56:40,Telecom,S03-DB01,powershell,10,Normal,Normal
N-03-00278,2026-01-05T06:52:59,Telecom,S03-VPN01,java,13,Normal,Normal
N-03-00279,2026-01-05T21:23:13,Telecom,S03-MGMT01,svchost,0,Normal,Normal
N-03-00280,2026-01-10T00:55:30,Telecom,S03-MON01,svchost,19,Normal,Normal
N-03-00281,2026-01-14T20:26:27,Telecom,S03-MON01,nginx,3,Normal,Normal
N-03-00282,2026-01-15T20:32:23,Telecom,S03-CTRL01,svchost,4,Normal,Normal
N-03-00283,2026-01-08T23:39:18,Telecom,S03-BKP01,powershell,20,Normal,Normal
N-03-00284,2026-01-12T20:56:48,Telecom,S03-MGMT01,svchost,7,Normal,Normal
N-03-00285,2026-01-12T23:31:59,Telecom,S03-VPN01,nginx,13,Normal,Normal
N-03-00286,2026-01-15T19:50:21,Telecom,S03-MGMT01,nginx,19,Normal,Normal
N-03-00287,2026-01-17T08:24:09,Telecom,S03-CTRL01,nginx,18,Normal,Normal
N-03-00288,2026-01-20T12:11:24,Telecom,S03-BKP01,svchost,12,Normal,Normal
N-03-00289,2026-01-11T15:16:50,Telecom,S03-DB01,svchost,3,Normal,Normal
N-03-00290,2026-01-07T12:31:07,Telecom,S03-MGMT01,powershell,1,Normal,Normal
N-03-00291,2026-01-08T05:56:28,Telecom,S03-APP01,powershell,10,Normal,Normal
N-03-00292,2026-01-07T18:39:18,Telecom,S03-BKP01,python,6,Normal,Normal
N-03-00293,2026-01-04T11:17:18,Telecom,S03-GW01,svchost,20,Normal,Normal
N-03-00294,2026-01-07T19:29:45,Telecom,S03-DB01,nginx,16,Normal,Normal
N-03-00295,2026-01-15T18:40:42,Telecom,S03-BKP01,java,11,Normal,Normal
N-03-00296,2026-01-07T11:41:42,Telecom,S03-BKP01,powershell,19,Normal,Normal
N-03-00297,2026-01-06T11:08:04,Telecom,S03-AUTH01,powershell,7,Normal,Normal
N-03-00298,2026-01-01T21:24:24,Telecom,S03-CTRL01,python,19,Normal,Normal
N-03-00299,2026-01-06T16:35:35,Telecom,S03-CTRL01,nginx,14,Normal,Normal
N-03-00300,2026-01-09T16:07:06,Telecom,S03-WS01,python,16,Normal,Normal
N-03-00301,2026-01-01T22:13:13,Telecom,S03-DB01,nginx,4,Normal,Normal
N-03-00302,2026-01-11T21:01:03,Telecom,S03-BKP01,python,5,Normal,Normal
