EVENT_ID,SECTOR,ATTACK_TYPE,CURRENT_ATTACK_STAGE,MITRE_TECHNIQUE,LABEL
N-04-00445,Railways,Normal,Normal,None,Normal
N-04-00446,Railways,Normal,Normal,None,Normal
N-04-00447,Railways,Normal,Normal,None,Normal
N-04-00448,Railways,Normal,Normal,None,Normal
N-04-00449,Railways,Normal,Normal,None,Normal
N-04-00450,Railways,Normal,Normal,None,Normal
N-04-00451,Railways,Normal,Normal,None,Normal
N-04-00452,Railways,Normal,Normal,None,Normal
N-04-00453,Railways,Normal,Normal,None,Normal
N-04-00454,Railways,Normal,Normal,None,Normal
N-04-00455,Railways,Normal,Normal,None,Normal
N-04-00456,Railways,Normal,Normal,None,Normal
N-04-00457,Railways,Normal,Normal,None,Normal
N-04-00458,Railways,Normal,Normal,None,Normal
N-04-00459,Railways,Normal,Normal,None,Normal
N-04-00460,Railways,Normal,Normal,None,Normal
N-04-00461,Railways,Normal,Normal,None,Normal
N-04-00462,Railways,Normal,Normal,None,Normal
N-04-00463,Railways,Normal,Normal,None,Normal
N-04-00464,Railways,Normal,Normal,None,Normal
N-04-00465,Railways,Normal,Normal,None,Normal
N-04-00466,Railways,Normal,Normal,None,Normal
N-04-00467,Railways,Normal,Normal,None,Normal
N-04-00468,Railways,Normal,Normal,None,Normal
N-04-00469,Railways,Normal,Normal,None,Normal
N-04-00470,Railways,Normal,Normal,None,Normal
N-04-00471,Railways,Normal,Normal,None,Normal
N-04-00472,Railways,Normal,Normal,None,Normal
N-04-00473,Railways,Normal,Normal,None,Normal
N-04-00474,Railways,Normal,Normal,None,Normal
N-04-00475,Railways,Normal,Normal,None,Normal
N-04-00476,Railways,Normal,Normal,None,Normal
N-04-00477,Railways,Normal,Normal,None,Normal
N-04-00478,Railways,Normal,Normal,None,Normal
N-04-00479,Railways,Normal,Normal,None,Normal
N-04-00480,Railways,Normal,Normal,None,Normal
N-04-00481,Railways,Normal,Normal,None,Normal
N-04-00482,Railways,Normal,Normal,None,Normal
N-04-00483,Railways,Normal,Normal,None,Normal
N-04-00484,Railways,Normal,Normal,None,Normal
N-04-00485,Railways,Normal,Normal,None,Normal
N-04-00486,Railways,Normal,Normal,None,Normal
N-04-00487,Railways,Normal,Normal,None,Normal
N-04-00488,Railways,Normal,Normal,None,Normal
N-04-00489,Railways,Normal,Normal,None,Normal
N-04-00490,Railways,Normal,Normal,None,Normal
N-04-00491,Railways,Normal,Normal,None,Normal
N-04-00492,Railways,Normal,Normal,None,Normal
N-04-00493,Railways,Normal,Normal,None,Normal
N-04-00494,Railways,Normal,Normal,None,Normal
N-04-00495,Railways,Normal,Normal,None,Normal
N-04-00496,Railways,Normal,Normal,None,Normal
N-04-00497,Railways,Normal,Normal,None,Normal
N-04-00498,Railways,Normal,Normal,None,Normal
N-04-00499,Railways,Normal,Normal,None,Normal
N-04-00500,Railways,Normal,Normal,None,Normal
N-04-00501,Railways,Normal,Normal,None,Normal
N-04-00502,Railways,Normal,Normal,None,Normal
N-04-00503,Railways,Normal,Normal,None,Normal
N-04-00504,Railways,Normal,Normal,None,Normal
N-04-00505,Railways,Normal,Normal,None,Normal
N-04-00506,Railways,Normal,Normal,None,Normal
N-04-00507,Railways,Normal,Normal,None,Normal
N-04-00508,Railways,Normal,Normal,None,Normal
N-04-00509,Railways,Normal,Normal,None,Normal
N-04-00510,Railways,Normal,Normal,None,Normal
N-04-00511,Railways,Normal,Normal,None,Normal
N-04-00512,Railways,Normal,Normal,None,Normal
N-04-00513,Railways,Normal,Normal,None,Normal
N-04-00514,Railways,Normal,Normal,None,Normal
N-04-00515,Railways,Normal,Normal,None,Normal
N-04-00516,Railways,Normal,Normal,None,Normal
N-04-00517,Railways,Normal,Normal,None,Normal
N-04-00518,Railways,Normal,Normal,None,Normal
N-04-00519,Railways,Normal,Normal,None,Normal
N-04-00520,Railways,Normal,Normal,None,Normal
N-04-00521,Railways,Normal,Normal,None,Normal
N-04-00522,Railways,Normal,Normal,None,Normal
N-04-00523,Railways,Normal,Normal,None,Normal
N-04-00524,Railways,Normal,Normal,None,Normal
N-04-00525,Railways,Normal,Normal,None,Normal
N-04-00526,Railways,Normal,Normal,None,Normal
N-04-00527,Railways,Normal,Normal,None,Normal
N-04-00528,Railways,Normal,Normal,None,Normal
N-04-00529,Railways,Normal,Normal,None,Normal
N-04-00530,Railways,Normal,Normal,None,Normal
N-04-00531,Railways,Normal,Normal,None,Normal
N-04-00532,Railways,Normal,Normal,None,Normal
N-04-00533,Railways,Normal,Normal,None,Normal
N-04-00534,Railways,Normal,Normal,None,Normal
N-04-00535,Railways,Normal,Normal,None,Normal
N-04-00536,Railways,Normal,Normal,None,Normal
N-04-00537,Railways,Normal,Normal,None,Normal
N-04-00538,Railways,Normal,Normal,None,Normal
N-04-00539,Railways,Normal,Normal,None,Normal
N-04-00540,Railways,Normal,Normal,None,Normal
N-04-00541,Railways,Normal,Normal,None,Normal
N-04-00542,Railways,Normal,Normal,None,Normal
N-04-00543,Railways,Normal,Normal,None,Normal
N-04-00544,Railways,Normal,Normal,None,Normal
N-04-00545,Railways,Normal,Normal,None,Normal
N-04-00546,Railways,Normal,Normal,None,Normal
N-04-00547,Railways,Normal,Normal,None,Normal
N-04-00548,Railways,Normal,Normal,None,Normal
N-04-00549,Railways,Normal,Normal,None,Normal
N-04-00550,Railways,Normal,Normal,None,Normal
N-04-00551,Railways,Normal,Normal,None,Normal
N-04-00552,Railways,Normal,Normal,None,Normal
N-04-00553,Railways,Normal,Normal,None,Normal
N-04-00554,Railways,Normal,Normal,None,Normal
N-04-00555,Railways,Normal,Normal,None,Normal
N-04-00556,Railways,Normal,Normal,None,Normal
N-04-00557,Railways,Normal,Normal,None,Normal
N-04-00558,Railways,Normal,Normal,None,Normal
N-04-00559,Railways,Normal,Normal,None,Normal
N-04-00560,Railways,Normal,Normal,None,Normal
N-04-00561,Railways,Normal,Normal,None,Normal
N-04-00562,Railways,Normal,Normal,None,Normal
N-04-00563,Railways,Normal,Normal,None,Normal
N-04-00564,Railways,Normal,Normal,None,Normal
N-04-00565,Railways,Normal,Normal,None,Normal
N-04-00566,Railways,Normal,Normal,None,Normal
N-04-00567,Railways,Normal,Normal,None,Normal
N-04-00568,Railways,Normal,Normal,None,Normal
N-04-00569,Railways,Normal,Normal,None,Normal
N-04-00570,Railways,Normal,Normal,None,Normal
N-04-00571,Railways,Normal,Normal,None,Normal
N-04-00572,Railways,Normal,Normal,None,Normal
N-04-00573,Railways,Normal,Normal,None,Normal
N-04-00574,Railways,Normal,Normal,None,Normal
N-04-00575,Railways,Normal,Normal,None,Normal
N-04-00576,Railways,Normal,Normal,None,Normal
N-04-00577,Railways,Normal,Normal,None,Normal
N-04-00578,Railways,Normal,Normal,None,Normal
N-04-00579,Railways,Normal,Normal,None,Normal
N-04-00580,Railways,Normal,Normal,None,Normal
N-04-00581,Railways,Normal,Normal,None,Normal
N-04-00582,Railways,Normal,Normal,None,Normal
N-04-00583,Railways,Normal,Normal,None,Normal
N-04-00584,Railways,Normal,Normal,None,Normal
N-04-00585,Railways,Normal,Normal,None,Normal
N-04-00586,Railways,Normal,Normal,None,Normal
N-04-00587,Railways,Normal,Normal,None,Normal
N-04-00588,Railways,Normal,Normal,None,Normal
N-04-00589,Railways,Normal,Normal,None,Normal
N-04-00590,Railways,Normal,Normal,None,Normal
N-04-00591,Railways,Normal,Normal,None,Normal
N-04-00592,Railways,Normal,Normal,None,Normal
N-04-00593,Railways,Normal,Normal,None,Normal
N-04-00594,Railways,Normal,Normal,None,Normal
N-04-00595,Railways,Normal,Normal,None,Normal
N-04-00596,Railways,Normal,Normal,None,Normal
N-04-00597,Railways,Normal,Normal,None,Normal
N-04-00598,Railways,Normal,Normal,None,Normal
N-04-00599,Railways,Normal,Normal,None,Normal
A-04-SCN031-01-00,Railways,Ticketing DDoS,Reconnaissance,T1041,Attack
A-04-SCN031-01-01,Railways,Ticketing DDoS,Initial Access,T1190,Attack
A-04-SCN031-01-02,Railways,Ticketing DDoS,Execution,T1059,Attack
A-04-SCN031-01-03,Railways,Ticketing DDoS,Discovery,T1046,Attack
A-04-SCN031-01-04,Railways,Ticketing DDoS,Lateral Movement,T1021,Attack
A-04-SCN031-01-05,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-01-06,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-01-07,Railways,Ticketing DDoS,Impact,T1498,Attack
A-04-SCN031-01-08,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-01-09,Railways,Ticketing DDoS,Impact,T1498,Attack
A-04-SCN031-02-00,Railways,Ticketing DDoS,Reconnaissance,T1498,Attack
A-04-SCN031-02-01,Railways,Ticketing DDoS,Initial Access,T1078,Attack
A-04-SCN031-02-02,Railways,Ticketing DDoS,Execution,T1059,Attack
A-04-SCN031-02-03,Railways,Ticketing DDoS,Discovery,T1046,Attack
A-04-SCN031-02-04,Railways,Ticketing DDoS,Lateral Movement,T1021,Attack
A-04-SCN031-02-05,Railways,Ticketing DDoS,Impact,T1498,Attack
A-04-SCN031-02-06,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-02-07,Railways,Ticketing DDoS,Impact,T1498,Attack
A-04-SCN031-02-08,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-02-09,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-03-00,Railways,Ticketing DDoS,Reconnaissance,T1053,Attack
A-04-SCN031-03-01,Railways,Ticketing DDoS,Initial Access,T1078,Attack
A-04-SCN031-03-02,Railways,Ticketing DDoS,Execution,T1059,Attack
A-04-SCN031-03-03,Railways,Ticketing DDoS,Discovery,T1087,Attack
A-04-SCN031-03-04,Railways,Ticketing DDoS,Lateral Movement,T1021,Attack
A-04-SCN031-03-05,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-03-06,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-03-07,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-03-08,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-03-09,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-04-00,Railways,Ticketing DDoS,Reconnaissance,T1087,Attack
A-04-SCN031-04-01,Railways,Ticketing DDoS,Initial Access,T1190,Attack
A-04-SCN031-04-02,Railways,Ticketing DDoS,Execution,T1059,Attack
A-04-SCN031-04-03,Railways,Ticketing DDoS,Discovery,T1046,Attack
A-04-SCN031-04-04,Railways,Ticketing DDoS,Lateral Movement,T1021,Attack
A-04-SCN031-04-05,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-04-06,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-04-07,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN031-04-08,Railways,Ticketing DDoS,Impact,T1498,Attack
A-04-SCN031-04-09,Railways,Ticketing DDoS,Impact,T1486,Attack
A-04-SCN032-01-00,Railways,Ransomware,Reconnaissance,T1110,Attack
A-04-SCN032-01-01,Railways,Ransomware,Initial Access,T1078,Attack
A-04-SCN032-01-02,Railways,Ransomware,Execution,T1059,Attack
A-04-SCN032-01-03,Railways,Ransomware,Discovery,T1087,Attack
A-04-SCN032-01-04,Railways,Ransomware,Lateral Movement,T1021,Attack
A-04-SCN032-01-05,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-01-06,Railways,Ransomware,Impact,T1498,Attack
A-04-SCN032-01-07,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-01-08,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-01-09,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-02-00,Railways,Ransomware,Reconnaissance,T1068,Attack
A-04-SCN032-02-01,Railways,Ransomware,Initial Access,T1190,Attack
A-04-SCN032-02-02,Railways,Ransomware,Execution,T1059,Attack
A-04-SCN032-02-03,Railways,Ransomware,Discovery,T1046,Attack
A-04-SCN032-02-04,Railways,Ransomware,Lateral Movement,T1021,Attack
A-04-SCN032-02-05,Railways,Ransomware,Impact,T1498,Attack
A-04-SCN032-02-06,Railways,Ransomware,Impact,T1498,Attack
A-04-SCN032-02-07,Railways,Ransomware,Impact,T1498,Attack
A-04-SCN032-02-08,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-02-09,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-03-00,Railways,Ransomware,Reconnaissance,T1021,Attack
A-04-SCN032-03-01,Railways,Ransomware,Initial Access,T1190,Attack
A-04-SCN032-03-02,Railways,Ransomware,Execution,T1059,Attack
A-04-SCN032-03-03,Railways,Ransomware,Discovery,T1046,Attack
A-04-SCN032-03-04,Railways,Ransomware,Lateral Movement,T1021,Attack
A-04-SCN032-03-05,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-03-06,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-03-07,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-03-08,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-03-09,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN032-04-00,Railways,Ransomware,Reconnaissance,T1046,Attack
A-04-SCN032-04-01,Railways,Ransomware,Initial Access,T1190,Attack
A-04-SCN032-04-02,Railways,Ransomware,Execution,T1059,Attack
A-04-SCN032-04-03,Railways,Ransomware,Discovery,T1046,Attack
A-04-SCN032-04-04,Railways,Ransomware,Lateral Movement,T1021,Attack
A-04-SCN032-04-05,Railways,Ransomware,Impact,T1498,Attack
A-04-SCN032-04-06,Railways,Ransomware,Impact,T1498,Attack
A-04-SCN032-04-07,Railways,Ransomware,Impact,T1498,Attack
A-04-SCN032-04-08,Railways,Ransomware,Impact,T1498,Attack
A-04-SCN032-04-09,Railways,Ransomware,Impact,T1486,Attack
A-04-SCN033-01-00,Railways,Credential Theft,Reconnaissance,T1498,Attack
A-04-SCN033-01-01,Railways,Credential Theft,Initial Access,T1078,Attack
A-04-SCN033-01-02,Railways,Credential Theft,Credential Access,T1110,Attack
A-04-SCN033-01-03,Railways,Credential Theft,Discovery,T1087,Attack
A-04-SCN033-01-04,Railways,Credential Theft,Lateral Movement,T1021,Attack
A-04-SCN033-01-05,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-01-06,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-01-07,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-01-08,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-01-09,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-02-00,Railways,Credential Theft,Reconnaissance,T1486,Attack
A-04-SCN033-02-01,Railways,Credential Theft,Initial Access,T1190,Attack
A-04-SCN033-02-02,Railways,Credential Theft,Credential Access,T1110,Attack
A-04-SCN033-02-03,Railways,Credential Theft,Discovery,T1087,Attack
A-04-SCN033-02-04,Railways,Credential Theft,Lateral Movement,T1021,Attack
A-04-SCN033-02-05,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-02-06,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-02-07,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-02-08,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-02-09,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-03-00,Railways,Credential Theft,Reconnaissance,T1486,Attack
A-04-SCN033-03-01,Railways,Credential Theft,Initial Access,T1190,Attack
A-04-SCN033-03-02,Railways,Credential Theft,Credential Access,T1110,Attack
A-04-SCN033-03-03,Railways,Credential Theft,Discovery,T1046,Attack
A-04-SCN033-03-04,Railways,Credential Theft,Lateral Movement,T1021,Attack
A-04-SCN033-03-05,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-03-06,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-03-07,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-03-08,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-03-09,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-04-00,Railways,Credential Theft,Reconnaissance,T1078,Attack
A-04-SCN033-04-01,Railways,Credential Theft,Initial Access,T1190,Attack
A-04-SCN033-04-02,Railways,Credential Theft,Credential Access,T1110,Attack
A-04-SCN033-04-03,Railways,Credential Theft,Discovery,T1087,Attack
A-04-SCN033-04-04,Railways,Credential Theft,Lateral Movement,T1021,Attack
A-04-SCN033-04-05,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-04-06,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-04-07,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-04-08,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN033-04-09,Railways,Credential Theft,Collection,T1005,Attack
A-04-SCN034-01-00,Railways,Lateral Movement,Reconnaissance,T1068,Attack
A-04-SCN034-01-01,Railways,Lateral Movement,Initial Access,T1078,Attack
A-04-SCN034-01-02,Railways,Lateral Movement,Execution,T1059,Attack
A-04-SCN034-01-03,Railways,Lateral Movement,Persistence,T1053,Attack
A-04-SCN034-01-04,Railways,Lateral Movement,Privilege Escalation,T1068,Attack
A-04-SCN034-01-05,Railways,Lateral Movement,Discovery,T1046,Attack
A-04-SCN034-01-06,Railways,Lateral Movement,Lateral Movement,T1021,Attack
A-04-SCN034-01-07,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-01-08,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-01-09,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-02-00,Railways,Lateral Movement,Reconnaissance,T1053,Attack
A-04-SCN034-02-01,Railways,Lateral Movement,Initial Access,T1190,Attack
A-04-SCN034-02-02,Railways,Lateral Movement,Execution,T1059,Attack
A-04-SCN034-02-03,Railways,Lateral Movement,Persistence,T1053,Attack
A-04-SCN034-02-04,Railways,Lateral Movement,Privilege Escalation,T1068,Attack
A-04-SCN034-02-05,Railways,Lateral Movement,Discovery,T1087,Attack
A-04-SCN034-02-06,Railways,Lateral Movement,Lateral Movement,T1021,Attack
A-04-SCN034-02-07,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-02-08,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-02-09,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-03-00,Railways,Lateral Movement,Reconnaissance,T1053,Attack
A-04-SCN034-03-01,Railways,Lateral Movement,Initial Access,T1190,Attack
A-04-SCN034-03-02,Railways,Lateral Movement,Execution,T1059,Attack
A-04-SCN034-03-03,Railways,Lateral Movement,Persistence,T1053,Attack
A-04-SCN034-03-04,Railways,Lateral Movement,Privilege Escalation,T1068,Attack
A-04-SCN034-03-05,Railways,Lateral Movement,Discovery,T1046,Attack
A-04-SCN034-03-06,Railways,Lateral Movement,Lateral Movement,T1021,Attack
A-04-SCN034-03-07,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-03-08,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-03-09,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-04-00,Railways,Lateral Movement,Reconnaissance,T1110,Attack
A-04-SCN034-04-01,Railways,Lateral Movement,Initial Access,T1078,Attack
A-04-SCN034-04-02,Railways,Lateral Movement,Execution,T1059,Attack
A-04-SCN034-04-03,Railways,Lateral Movement,Persistence,T1053,Attack
A-04-SCN034-04-04,Railways,Lateral Movement,Privilege Escalation,T1068,Attack
A-04-SCN034-04-05,Railways,Lateral Movement,Discovery,T1046,Attack
A-04-SCN034-04-06,Railways,Lateral Movement,Lateral Movement,T1021,Attack
A-04-SCN034-04-07,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-04-08,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN034-04-09,Railways,Lateral Movement,Command and Control,T1071,Attack
A-04-SCN035-01-00,Railways,Remote Access Abuse,Reconnaissance,T1078,Attack
A-04-SCN035-01-01,Railways,Remote Access Abuse,Initial Access,T1078,Attack
A-04-SCN035-01-02,Railways,Remote Access Abuse,Execution,T1059,Attack
A-04-SCN035-01-03,Railways,Remote Access Abuse,Persistence,T1053,Attack
A-04-SCN035-01-04,Railways,Remote Access Abuse,Privilege Escalation,T1068,Attack
A-04-SCN035-01-05,Railways,Remote Access Abuse,Discovery,T1087,Attack
A-04-SCN035-01-06,Railways,Remote Access Abuse,Lateral Movement,T1021,Attack
A-04-SCN035-01-07,Railways,Remote Access Abuse,Command and Control,T1071,Attack
A-04-SCN035-01-08,Railways,Remote Access Abuse,Command and Control,T1071,Attack
A-04-SCN035-01-09,Railways,Remote Access Abuse,Command and Control,T1071,Attack
A-04-SCN035-02-00,Railways,Remote Access Abuse,Reconnaissance,T1041,Attack
A-04-SCN035-02-01,Railways,Remote Access Abuse,Initial Access,T1190,Attack
A-04-SCN035-02-02,Railways,Remote Access Abuse,Execution,T1059,Attack
A-04-SCN035-02-03,Railways,Remote Access Abuse,Persistence,T1053,Attack
A-04-SCN035-02-04,Railways,Remote Access Abuse,Privilege Escalation,T1068,Attack
A-04-SCN035-02-05,Railways,Remote Access Abuse,Discovery,T1046,Attack
A-04-SCN035-02-06,Railways,Remote Access Abuse,Lateral Movement,T1021,Attack
A-04-SCN035-02-07,Railways,Remote Access Abuse,Command and Control,T1071,Attack
A-04-SCN035-02-08,Railways,Remote Access Abuse,Command and Control,T1071,Attack
A-04-SCN035-02-09,Railways,Remote Access Abuse,Command and Control,T1071,Attack
