EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-04-00359,2026-01-06T03:22:58,Railways,DEPT-04,S04-MGMT01,S04-MON01,10.2.42.192,10.3.43.30,53,443,TCP,12306,67235,303,266,80.56,8,5,3,internal.gov.local,4,No,USR-056,Password,Success,2,powershell,4,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,987.3510427010923,7.063058589870903,0.6666666666666666,0.569,8,2.0,12.0
N-04-00360,2026-01-04T11:06:56,Railways,DEPT-04,S04-VPN01,S04-CTRL01,10.2.42.234,10.3.43.130,443,5432,TCP,14271,12967,161,199,119.11,1,2,3,service.local,1,No,USR-017,Certificate,Success,2,python,19,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,228.67937200906724,3.0224162538829655,0.6666666666666666,0.36,5,2.0,9.0
N-04-00361,2026-01-05T00:18:42,Railways,DEPT-04,S04-GW01,S04-MGMT01,10.2.42.108,10.3.43.148,8080,443,UDP,35809,22905,455,325,28.46,7,4,1,monitor.local,5,No,USR-005,SSO,Success,0,svchost,2,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2063.035839775123,27.40688685874912,0.0,0.78,5,2.0,9.0
N-04-00362,2026-01-16T03:16:09,Railways,DEPT-04,S04-DB01,S04-APP01,10.2.42.242,10.3.43.33,53,5432,TCP,28678,24288,202,434,112.47,8,3,2,service.local,2,No,USR-068,SSO,Success,1,powershell,12,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,470.93447141459944,5.6548412910109365,0.5,0.636,5,2.0,9.0
N-04-00363,2026-01-11T19:29:36,Railways,DEPT-04,S04-APP01,S04-AUTH01,10.2.42.188,10.3.43.196,22,22,UDP,49003,60276,420,70,81.69,2,4,1,auth.local,5,No,USR-040,Certificate,Success,2,nginx,11,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1337.7279960827518,5.998286203941731,0.6666666666666666,0.49,5,2.0,9.0
N-04-00364,2026-01-04T02:25:16,Railways,DEPT-04,S04-DB01,S04-MON01,10.2.42.87,10.3.43.220,443,5432,TCP,5055,30247,79,98,100.57,2,4,4,internal.gov.local,3,No,USR-047,SSO,Success,0,nginx,1,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,351.01919061350304,1.7599681813662127,0.0,0.177,8,2.0,12.0
N-04-00365,2026-01-11T03:50:03,Railways,DEPT-04,S04-MON01,S04-AUTH01,10.2.42.121,10.3.43.242,53,5432,UDP,4839,55371,451,300,119.5,1,4,3,internal.gov.local,1,No,USR-071,Certificate,Success,2,powershell,9,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,503.8493723849372,6.2845188284518825,0.6666666666666666,0.751,7,2.0,11.0
N-04-00366,2026-01-17T18:56:51,Railways,DEPT-04,S04-MGMT01,S04-APP01,10.2.42.36,10.3.43.130,80,53,TCP,40967,34484,408,165,107.24,2,1,4,monitor.local,3,Yes,USR-021,Certificate,Success,1,python,7,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,703.5714285714286,5.343155538977993,0.5,0.573,10,2.0,9.0
N-04-00367,2026-01-19T10:53:38,Railways,DEPT-04,S04-AUTH01,S04-BKP01,10.2.42.84,10.3.43.128,22,5432,UDP,40953,14427,387,226,24.81,8,3,2,service.local,3,No,USR-071,Password,Success,0,python,17,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,2232.1644498186215,24.707779121322048,0.0,0.613,5,2.0,9.0
N-04-00368,2026-01-12T10:53:07,Railways,DEPT-04,S04-APP01,S04-CTRL01,10.2.42.103,10.3.43.153,22,53,UDP,22778,56872,289,141,90.07,3,3,4,monitor.local,5,No,USR-061,Password,Success,1,svchost,18,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,884.3122016209616,4.77406461640946,0.5,0.43,7,2.0,11.0
N-04-00369,2026-01-20T11:52:40,Railways,DEPT-04,S04-MON01,S04-MGMT01,10.2.42.20,10.3.43.50,443,22,UDP,27612,24792,218,512,78.68,3,1,2,monitor.local,1,Yes,USR-019,Certificate,Success,1,python,8,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,666.039654295882,9.27808845958312,0.5,0.73,8,2.0,7.0
N-04-00370,2026-01-15T14:44:11,Railways,DEPT-04,S04-WS01,S04-VPN01,10.2.42.203,10.3.43.129,80,22,UDP,21333,63953,201,600,64.16,8,3,1,internal.gov.local,5,No,USR-068,Certificate,Success,0,java,7,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1329.2705735660847,12.484413965087283,0.0,0.801,4,2.0,8.0
N-04-00371,2026-01-15T08:57:36,Railways,DEPT-04,S04-BKP01,S04-DB01,10.2.42.211,10.3.43.222,53,443,TCP,20640,35809,254,118,43.8,8,4,1,auth.local,3,No,USR-080,SSO,Success,2,python,12,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1288.7899543378996,8.493150684931507,0.6666666666666666,0.372,5,2.0,9.0
N-04-00372,2026-01-02T05:06:56,Railways,DEPT-04,S04-APP01,S04-MGMT01,10.2.42.159,10.3.43.230,53,53,UDP,5720,66818,146,107,99.55,3,4,3,internal.gov.local,3,No,USR-047,Password,Success,2,java,5,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,728.6589653440483,2.541436464088398,0.6666666666666666,0.253,7,2.0,11.0
N-04-00373,2026-01-10T13:33:37,Railways,DEPT-04,S04-AUTH01,S04-VPN01,10.2.42.181,10.3.43.126,80,443,UDP,30012,23867,63,524,51.75,6,2,2,monitor.local,1,Yes,USR-080,Password,Success,1,powershell,18,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1041.1400966183576,11.342995169082126,0.5,0.587,9,2.0,8.0
N-04-00374,2026-01-15T21:06:45,Railways,DEPT-04,S04-CTRL01,S04-DB01,10.2.42.158,10.3.43.73,22,80,TCP,29495,13316,266,13,42.57,5,4,1,internal.gov.local,4,Yes,USR-031,Certificate,Success,0,java,18,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1005.6612638007987,6.553911205073995,0.0,0.279,10,2.0,9.0
N-04-00375,2026-01-01T21:35:52,Railways,DEPT-04,S04-BKP01,S04-AUTH01,10.2.42.90,10.3.43.190,53,80,TCP,25824,34149,26,594,54.35,3,5,2,monitor.local,1,No,USR-072,Certificate,Success,0,svchost,7,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1103.4590616375344,11.40754369825207,0.0,0.62,7,2.0,11.0
N-04-00376,2026-01-17T23:46:36,Railways,DEPT-04,S04-APP01,S04-GW01,10.2.42.105,10.3.43.194,8080,53,TCP,24700,39495,25,452,59.2,5,5,1,monitor.local,5,No,USR-002,SSO,Success,0,java,16,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1084.375,8.057432432432432,0.0,0.477,6,2.0,10.0
N-04-00377,2026-01-11T20:09:31,Railways,DEPT-04,S04-APP01,S04-DB01,10.2.42.57,10.3.43.30,53,53,UDP,44693,22261,349,494,64.38,5,2,4,monitor.local,2,No,USR-018,SSO,Success,1,python,2,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1039.9813606710159,13.094128611369992,0.5,0.843,6,2.0,10.0
N-04-00378,2026-01-17T02:46:24,Railways,DEPT-04,S04-WS01,S04-GW01,10.2.42.85,10.3.43.215,443,22,TCP,47439,48663,111,112,51.37,5,4,1,auth.local,5,No,USR-071,Certificate,Success,1,powershell,6,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1870.7806112517035,4.341055090519759,0.5,0.223,5,2.0,9.0
N-04-00379,2026-01-12T07:45:41,Railways,DEPT-04,S04-WS01,S04-GW01,10.2.42.163,10.3.43.162,80,80,UDP,22803,49492,424,558,61.43,4,2,2,internal.gov.local,4,No,USR-005,Certificate,Success,0,java,17,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1176.8679798144228,15.98567475174996,0.0,0.982,4,2.0,8.0
N-04-00380,2026-01-02T14:38:13,Railways,DEPT-04,S04-APP01,S04-MGMT01,10.2.42.53,10.3.43.67,8080,53,UDP,23706,32687,110,395,53.18,4,3,3,auth.local,3,No,USR-070,SSO,Success,1,python,3,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1060.4174501692366,9.496051147047762,0.5,0.505,6,2.0,10.0
N-04-00381,2026-01-16T17:03:51,Railways,DEPT-04,S04-DB01,S04-CTRL01,10.2.42.230,10.3.43.38,80,443,TCP,40315,53600,416,513,93.25,7,3,4,auth.local,5,No,USR-032,SSO,Success,1,svchost,7,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1007.1313672922251,9.962466487935657,0.5,0.929,7,2.0,11.0
N-04-00382,2026-01-16T14:30:57,Railways,DEPT-04,S04-VPN01,S04-CTRL01,10.2.42.226,10.3.43.197,80,5432,TCP,12059,58730,6,410,111.86,8,4,4,monitor.local,2,No,USR-069,SSO,Success,0,python,16,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,632.835687466476,3.718934382263544,0.0,0.416,8,2.0,12.0
N-04-00383,2026-01-11T14:01:53,Railways,DEPT-04,S04-MGMT01,S04-GW01,10.2.42.114,10.3.43.11,80,80,UDP,35534,11902,346,56,86.44,5,4,2,monitor.local,2,No,USR-003,Password,Success,1,powershell,12,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,548.7737158722814,4.650624710782045,0.5,0.402,6,2.0,10.0
N-04-00384,2026-01-02T23:43:16,Railways,DEPT-04,S04-APP01,S04-DB01,10.2.42.189,10.3.43.152,443,80,TCP,35364,54559,348,459,22.79,5,1,3,service.local,4,No,USR-014,Password,Success,2,powershell,16,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,3945.7218078104434,35.410267661254935,0.6666666666666666,0.807,4,2.0,8.0
N-04-00385,2026-01-01T11:25:11,Railways,DEPT-04,S04-GW01,S04-DB01,10.2.42.168,10.3.43.56,443,22,TCP,6852,1914,293,422,8.47,5,5,2,internal.gov.local,1,No,USR-030,SSO,Success,2,python,15,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1034.9468713105075,84.4155844155844,0.6666666666666666,0.715,7,2.0,11.0
N-04-00386,2026-01-18T21:40:39,Railways,DEPT-04,S04-DB01,S04-GW01,10.2.42.135,10.3.43.15,53,22,UDP,9754,63468,453,195,62.41,2,4,3,auth.local,3,Yes,USR-025,Password,Success,2,powershell,11,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1173.2414677135075,10.382951450088127,0.6666666666666666,0.648,12,2.0,11.0
N-04-00387,2026-01-18T02:58:23,Railways,DEPT-04,S04-WS01,S04-GW01,10.2.42.59,10.3.43.112,443,53,UDP,27859,66599,53,330,31.37,1,5,3,service.local,1,Yes,USR-061,Password,Success,2,python,13,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,3011.0934013388587,12.209116990755499,0.6666666666666666,0.383,13,2.0,12.0
N-04-00388,2026-01-14T11:50:11,Railways,DEPT-04,S04-AUTH01,S04-DB01,10.2.42.60,10.3.43.186,22,53,UDP,7221,39632,141,428,9.0,8,2,2,monitor.local,3,No,USR-004,Certificate,Success,1,svchost,20,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,5205.888888888889,63.22222222222222,0.5,0.569,4,2.0,8.0
N-04-00389,2026-01-20T15:15:41,Railways,DEPT-04,S04-BKP01,S04-VPN01,10.2.42.66,10.3.43.163,443,443,TCP,41796,68238,370,309,55.76,7,4,3,service.local,3,Yes,USR-004,SSO,Success,0,java,8,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1973.3500717360116,12.177187948350072,0.0,0.679,12,2.0,11.0
N-04-00390,2026-01-07T01:14:42,Railways,DEPT-04,S04-GW01,S04-CTRL01,10.2.42.123,10.3.43.99,22,80,TCP,44473,45694,197,180,22.21,5,4,1,internal.gov.local,2,No,USR-038,Certificate,Success,0,svchost,3,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4059.747861323728,16.974335884736604,0.0,0.377,5,2.0,9.0
N-04-00391,2026-01-17T15:30:56,Railways,DEPT-04,S04-GW01,S04-MGMT01,10.2.42.83,10.3.43.166,8080,80,UDP,4130,52904,383,38,105.05,1,4,3,internal.gov.local,4,Yes,USR-044,Password,Success,0,nginx,14,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,542.92241789624,4.007615421227987,0.0,0.421,12,2.0,11.0
N-04-00392,2026-01-10T17:24:26,Railways,DEPT-04,S04-VPN01,S04-GW01,10.2.42.128,10.3.43.115,22,5432,TCP,33725,26420,7,70,47.92,7,5,3,service.local,4,No,USR-028,SSO,Success,0,python,18,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1255.1126878130217,1.6068447412353923,0.0,0.077,8,2.0,12.0
N-04-00393,2026-01-08T12:57:21,Railways,DEPT-04,S04-APP01,S04-WS01,10.2.42.231,10.3.43.154,53,22,UDP,10826,61197,76,565,59.14,2,5,3,internal.gov.local,3,Yes,USR-049,Password,Success,2,java,16,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1217.8390260399053,10.838687859316876,0.6666666666666666,0.641,13,2.0,12.0
N-04-00394,2026-01-10T06:38:52,Railways,DEPT-04,S04-GW01,S04-DB01,10.2.42.197,10.3.43.127,443,5432,UDP,26885,9333,287,438,55.52,8,1,4,auth.local,1,No,USR-034,SSO,Success,0,powershell,18,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,652.3414985590778,13.058357348703169,0.0,0.725,5,2.0,9.0
N-04-00395,2026-01-04T18:39:37,Railways,DEPT-04,S04-CTRL01,S04-APP01,10.2.42.171,10.3.43.234,80,53,TCP,9712,19484,267,32,107.8,3,5,4,internal.gov.local,1,No,USR-039,SSO,Success,0,nginx,18,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,270.834879406308,2.7736549165120596,0.0,0.299,9,2.0,13.0
N-04-00396,2026-01-06T21:30:34,Railways,DEPT-04,S04-BKP01,S04-VPN01,10.2.42.187,10.3.43.238,53,53,UDP,22800,9049,321,443,44.99,8,4,4,internal.gov.local,2,No,USR-062,SSO,Success,2,python,2,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,707.9128695265614,16.981551455879085,0.6666666666666666,0.764,8,2.0,12.0
N-04-00397,2026-01-13T17:22:15,Railways,DEPT-04,S04-WS01,S04-DB01,10.2.42.159,10.3.43.246,53,22,TCP,22664,28969,9,565,110.91,4,2,4,internal.gov.local,1,No,USR-055,SSO,Success,0,powershell,2,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,465.53962672437115,5.175367415021189,0.0,0.574,6,2.0,10.0
N-04-00398,2026-01-16T17:32:35,Railways,DEPT-04,S04-APP01,S04-CTRL01,10.2.42.134,10.3.43.144,80,53,TCP,15983,21065,381,175,35.67,2,2,4,internal.gov.local,3,No,USR-058,SSO,Success,1,powershell,14,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1038.631903560415,15.587328287075973,0.5,0.556,6,2.0,10.0
N-04-00399,2026-01-19T00:14:58,Railways,DEPT-04,S04-BKP01,S04-MON01,10.2.42.187,10.3.43.65,8080,22,TCP,35335,11356,294,135,59.67,5,5,2,monitor.local,4,No,USR-076,SSO,Success,1,python,5,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,782.4870118987766,7.189542483660131,0.5,0.429,7,2.0,11.0
N-04-00400,2026-01-16T14:02:56,Railways,DEPT-04,S04-AUTH01,S04-VPN01,10.2.42.207,10.3.43.15,443,5432,TCP,16906,49402,239,365,73.51,8,5,4,service.local,2,Yes,USR-016,Certificate,Success,0,python,6,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,902.0269351108692,8.216569174262004,0.0,0.604,14,2.0,13.0
N-04-00401,2026-01-21T01:38:29,Railways,DEPT-04,S04-MGMT01,S04-APP01,10.2.42.9,10.3.43.143,53,443,UDP,20733,7128,272,114,56.18,4,4,4,internal.gov.local,2,No,USR-021,SSO,Success,0,python,3,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,495.92381630473477,6.870772516909932,0.0,0.386,8,2.0,12.0
N-04-00402,2026-01-08T19:57:15,Railways,DEPT-04,S04-BKP01,S04-WS01,10.2.42.207,10.3.43.181,8080,22,UDP,22696,39191,85,477,16.11,5,4,3,service.local,5,Yes,USR-075,Certificate,Success,2,java,1,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,3841.5270018621977,34.885164494103044,0.6666666666666666,0.562,12,2.0,11.0
N-04-00403,2026-01-13T02:52:09,Railways,DEPT-04,S04-APP01,S04-MGMT01,10.2.42.231,10.3.43.158,80,80,UDP,40200,23793,189,588,87.79,7,5,4,auth.local,1,Yes,USR-054,Password,Success,0,nginx,12,High,DMZ,OWNER-04,8.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,728.9326802597107,8.850666362911493,0.0,0.777,14,2.0,13.0
N-04-00404,2026-01-13T07:18:59,Railways,DEPT-04,S04-MGMT01,S04-BKP01,10.2.42.242,10.3.43.104,22,443,TCP,22892,4017,123,333,43.77,2,5,1,internal.gov.local,4,Yes,USR-004,SSO,Success,1,svchost,15,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,614.7818140278729,10.418094585332419,0.5,0.456,11,2.0,10.0
N-04-00405,2026-01-05T14:33:27,Railways,DEPT-04,S04-AUTH01,S04-APP01,10.2.42.6,10.3.43.12,8080,22,TCP,35585,4709,471,26,108.53,7,2,2,monitor.local,5,No,USR-032,SSO,Success,2,nginx,0,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,371.2706164194232,4.5793789735556985,0.6666666666666666,0.497,4,2.0,8.0
N-04-00406,2026-01-16T09:49:33,Railways,DEPT-04,S04-CTRL01,S04-MON01,10.2.42.117,10.3.43.45,443,5432,TCP,25326,26143,344,8,82.61,2,4,3,internal.gov.local,4,No,USR-004,SSO,Success,1,java,3,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,623.0359520639148,4.26098535286285,0.5,0.352,7,2.0,11.0
N-04-00407,2026-01-08T20:28:30,Railways,DEPT-04,S04-MGMT01,S04-DB01,10.2.42.229,10.3.43.172,443,443,TCP,21848,66862,232,84,58.23,1,2,1,internal.gov.local,3,No,USR-047,Password,Success,2,nginx,17,Critical,Internal,OWNER-04,2.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1523.4415249871201,5.426755967714237,0.6666666666666666,0.316,3,2.0,7.0
N-04-00408,2026-01-14T12:10:00,Railways,DEPT-04,S04-MON01,S04-CTRL01,10.2.42.234,10.3.43.16,22,80,UDP,9671,29675,69,365,41.61,5,2,2,auth.local,5,No,USR-027,Password,Success,2,nginx,5,High,Internal,OWNER-04,3.9,No,None,Normal,Normal,Normal,Normal,None,Normal,945.5900024032685,10.430185051670271,0.6666666666666666,0.434,4,2.0,8.0
N-04-00409,2026-01-19T10:21:00,Railways,DEPT-04,S04-WS01,S04-DB01,10.2.42.38,10.3.43.86,8080,80,TCP,45575,2375,113,411,75.51,4,2,2,monitor.local,4,No,USR-033,Certificate,Success,2,svchost,20,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,635.0152297708912,6.939478214805986,0.6666666666666666,0.524,4,2.0,8.0
N-04-00410,2026-01-12T15:09:57,Railways,DEPT-04,S04-WS01,S04-MGMT01,10.2.42.169,10.3.43.224,80,443,TCP,8130,4219,431,457,109.14,1,5,4,monitor.local,4,Yes,USR-068,SSO,Success,1,java,6,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,113.14824995418728,8.136338647608577,0.5,0.888,14,2.0,13.0
N-04-00411,2026-01-17T22:12:15,Railways,DEPT-04,S04-WS01,S04-DB01,10.2.42.91,10.3.43.175,53,5432,UDP,14559,59914,22,73,81.5,1,2,2,monitor.local,1,No,USR-051,Password,Success,1,powershell,0,Medium,Internal,OWNER-04,9.3,No,None,Normal,Normal,Normal,Normal,None,Normal,913.7791411042945,1.165644171779141,0.5,0.095,4,2.0,8.0
N-04-00412,2026-01-08T10:51:03,Railways,DEPT-04,S04-BKP01,S04-GW01,10.2.42.58,10.3.43.64,22,443,TCP,26092,31173,411,492,66.81,5,3,4,service.local,4,No,USR-045,Password,Success,0,java,8,Critical,Internal,OWNER-04,3.3,No,None,Normal,Normal,Normal,Normal,None,Normal,857.1321658434366,13.515940727436012,0.0,0.903,7,2.0,11.0
N-04-00413,2026-01-19T04:22:55,Railways,DEPT-04,S04-AUTH01,S04-MON01,10.2.42.2,10.3.43.45,53,80,TCP,8613,52819,457,135,113.17,8,2,4,internal.gov.local,2,No,USR-078,SSO,Success,2,nginx,0,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,542.8293717416276,5.231068304320933,0.6666666666666666,0.592,6,2.0,10.0
N-04-00414,2026-01-08T20:23:05,Railways,DEPT-04,S04-CTRL01,S04-MON01,10.2.42.218,10.3.43.231,443,443,TCP,37460,31274,311,272,118.06,7,3,4,monitor.local,5,No,USR-049,SSO,Success,2,powershell,19,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,582.1954938167033,4.938167033711672,0.6666666666666666,0.583,7,2.0,11.0
N-04-00415,2026-01-18T14:19:53,Railways,DEPT-04,S04-VPN01,S04-APP01,10.2.42.115,10.3.43.18,80,443,TCP,10747,19214,403,576,35.09,3,2,1,service.local,5,No,USR-027,Password,Success,0,nginx,7,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,853.8330008549443,27.89968652037617,0.0,0.979,3,2.0,7.0
N-04-00416,2026-01-02T17:28:41,Railways,DEPT-04,S04-DB01,S04-GW01,10.2.42.14,10.3.43.76,80,5432,UDP,24800,391,99,31,90.27,4,1,3,monitor.local,2,No,USR-022,Password,Success,1,powershell,4,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,279.0628115653041,1.4401240722277613,0.5,0.13,4,2.0,8.0
N-04-00417,2026-01-20T09:54:44,Railways,DEPT-04,S04-GW01,S04-APP01,10.2.42.46,10.3.43.85,22,53,TCP,5692,67235,223,9,52.27,3,2,1,auth.local,2,Yes,USR-037,SSO,Success,0,svchost,7,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1395.1980103309736,4.4384924430839865,0.0,0.232,8,2.0,7.0
N-04-00418,2026-01-06T12:30:22,Railways,DEPT-04,S04-GW01,S04-BKP01,10.2.42.159,10.3.43.109,80,53,UDP,15682,2077,19,503,45.9,4,2,3,service.local,4,No,USR-078,SSO,Success,1,svchost,8,High,DMZ,OWNER-04,4.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,386.9063180827887,11.372549019607844,0.5,0.522,5,2.0,9.0
N-04-00419,2026-01-03T08:25:14,Railways,DEPT-04,S04-VPN01,S04-CTRL01,10.2.42.244,10.3.43.150,443,22,TCP,714,30477,499,512,43.56,7,5,3,internal.gov.local,3,No,USR-009,SSO,Success,0,nginx,7,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,716.0468319559228,23.20936639118457,0.0,1.011,8,2.0,12.0
N-04-00420,2026-01-14T02:20:30,Railways,DEPT-04,S04-CTRL01,S04-VPN01,10.2.42.180,10.3.43.145,22,80,UDP,15991,26693,370,475,12.49,5,2,3,internal.gov.local,5,No,USR-053,Certificate,Success,0,python,0,Critical,OT,OWNER-04,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,3417.4539631705366,67.65412329863891,0.0,0.845,5,2.0,9.0
N-04-00421,2026-01-19T00:50:21,Railways,DEPT-04,S04-AUTH01,S04-CTRL01,10.2.42.40,10.3.43.19,80,443,TCP,18998,12081,208,275,112.01,6,1,3,auth.local,5,Yes,USR-034,Certificate,Success,1,nginx,6,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,277.4662976519953,4.312114989733059,0.5,0.483,9,2.0,8.0
N-04-00422,2026-01-13T02:44:29,Railways,DEPT-04,S04-AUTH01,S04-APP01,10.2.42.5,10.3.43.63,8080,22,TCP,47796,67933,145,170,94.79,6,5,3,internal.gov.local,2,No,USR-053,Certificate,Success,2,nginx,13,Critical,Internal,OWNER-04,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1220.8988289903998,3.3231353518303615,0.6666666666666666,0.315,8,2.0,12.0
N-04-00423,2026-01-06T12:14:21,Railways,DEPT-04,S04-VPN01,S04-APP01,10.2.42.162,10.3.43.101,80,53,TCP,9560,35631,352,296,51.98,3,4,3,auth.local,4,No,USR-047,Certificate,Success,1,svchost,4,High,DMZ,OWNER-04,5.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,869.3920738745672,12.466333205078877,0.5,0.648,7,2.0,11.0
N-04-00424,2026-01-16T08:02:22,Railways,DEPT-04,S04-DB01,S04-BKP01,10.2.42.219,10.3.43.23,53,80,UDP,18586,39067,235,192,56.12,6,5,3,auth.local,4,No,USR-058,Password,Success,1,java,12,Critical,Internal,OWNER-04,7.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1027.3164647184606,7.608695652173913,0.5,0.427,8,2.0,12.0
